movie_id,title,release_year,genre,budget,revenue,runtime,imdb_rating,metascore,votes,director,main_actor,oscar_nominations,oscar_wins
2587,Movie 2587,1995,Animation,35.94,184.7,122,8.2,96.0,20.9,Steven Spielberg,Brad Pitt,1,1
2588,Movie 2588,1980,Horror,11.7,26.05,102,7.1,63.0,50.6,Ridley Scott,Scarlett Johansson,0,0
2589,Movie 2589,2017,Thriller,38.36,170.57,121,7.1,56.0,71.8,Quentin Tarantino,Margot Robbie,2,0
2590,Movie 2590,1998,Drama,22.04,29.08,115,7.6,94.0,203.6,Patty Jenkins,Emma Stone,1,1
2591,Movie 2591,1996,Horror,29.11,229.83,142,6.1,66.0,19.7,Ridley Scott,Margot Robbie,0,0
2592,Movie 2592,1992,Romance,7.89,15.82,96,7.3,71.0,13.9,Patty Jenkins,Jennifer Lawrence,2,1
2593,Movie 2593,1987,Animation,16.44,66.95,114,7.3,68.0,5.5,Ridley Scott,Brad Pitt,1,0
2594,Movie 2594,2019,Drama,21.14,205.78,83,7.2,57.0,315.6,Martin Scorsese,Natalie Portman,2,0
2595,Movie 2595,1981,Action,29.76,47.47,152,5.3,32.0,96.0,Quentin Tarantino,Tom Cruise,1,0
2596,Movie 2596,2019,Romance,10.61,26.36,83,7.0,70.0,592.0,Christopher Nolan,Tom Cruise,2,0
2597,Movie 2597,1992,Thriller,41.67,32.34,108,6.4,55.0,96.0,Steven Spielberg,Margot Robbie,2,1
2598,Movie 2598,2003,Comedy,13.6,70.63,107,6.8,84.0,161.6,James Cameron,Ryan Gosling,1,1
2599,Movie 2599,2010,Drama,57.79,35.89,92,6.6,56.0,51.7,Patty Jenkins,Leonardo DiCaprio,1,0
2600,Movie 2600,2010,Drama,127.13,328.87,107,8.3,81.0,89.7,Greta Gerwig,Natalie Portman,2,0
2601,Movie 2601,2008,Drama,18.42,66.87,98,5.2,35.0,45.7,Patty Jenkins,Scarlett Johansson,0,0
2602,Movie 2602,2020,Horror,2.59,8.67,75,7.0,81.0,157.2,Denis Villeneuve,Ryan Gosling,2,1
2603,Movie 2603,2005,Comedy,19.0,88.62,145,6.1,71.0,156.2,Steven Spielberg,Jennifer Lawrence,0,0
2604,Movie 2604,2009,Sci-Fi,17.82,18.53,131,5.6,65.0,28.0,Greta Gerwig,Scarlett Johansson,1,1
2605,Movie 2605,2014,Animation,13.61,200.0,123,6.6,75.0,74.4,Quentin Tarantino,Chris Evans,4,1
2606,Movie 2606,1991,Sci-Fi,49.16,262.18,131,3.7,42.0,468.7,Martin Scorsese,Chris Evans,1,0
2607,Movie 2607,2009,Drama,11.63,15.52,119,5.1,51.0,9.1,James Cameron,Brad Pitt,0,0
2608,Movie 2608,2005,Animation,71.76,747.72,99,6.3,77.0,1357.5,Ridley Scott,Tom Cruise,0,0
2609,Movie 2609,2009,Sci-Fi,46.91,182.81,125,6.7,46.0,12.3,Martin Scorsese,Tom Cruise,2,1
2610,Movie 2610,2003,Animation,9.53,66.78,108,5.2,59.0,70.5,James Cameron,Ryan Gosling,0,0
2611,Movie 2611,2014,Thriller,7.4,14.71,101,7.2,69.0,57.4,Greta Gerwig,Emma Stone,1,0
2612,Movie 2612,1987,Drama,2.35,3.05,130,5.9,47.0,179.0,Martin Scorsese,Jennifer Lawrence,1,1
2613,Movie 2613,1987,Comedy,104.13,178.69,104,6.5,80.0,59.2,Denis Villeneuve,Emma Stone,3,2
2614,Movie 2614,2009,Action,52.91,170.92,93,6.7,65.0,126.0,Alfonso Cuarón,Chris Evans,1,1
2615,Movie 2615,2002,Romance,5.5,11.93,132,7.8,77.0,112.0,Steven Spielberg,Natalie Portman,1,0
2616,Movie 2616,2020,Horror,20.65,50.29,91,7.1,57.0,99.6,James Cameron,Scarlett Johansson,3,0
2617,Movie 2617,1998,Sci-Fi,37.74,96.81,159,7.1,82.0,46.2,Christopher Nolan,Ryan Gosling,0,0
2618,Movie 2618,2002,Romance,32.39,139.92,154,5.5,45.0,762.5,Alfonso Cuarón,Chris Evans,0,0
2619,Movie 2619,1982,Comedy,39.05,122.12,145,7.2,70.0,102.1,Quentin Tarantino,Tom Cruise,4,2
2620,Movie 2620,2001,Romance,18.34,76.1,93,6.6,75.0,81.8,Quentin Tarantino,Jennifer Lawrence,5,1
2621,Movie 2621,2018,Action,45.17,63.21,111,7.1,92.0,96.0,Greta Gerwig,Ryan Gosling,2,0
2622,Movie 2622,1989,Romance,12.13,33.89,118,5.2,41.0,183.7,Martin Scorsese,Natalie Portman,0,0
2623,Movie 2623,2021,Comedy,17.6,84.74,70,5.8,,190.2,Denis Villeneuve,Natalie Portman,2,2
2624,Movie 2624,1999,Action,29.8,53.42,133,5.6,,403.7,Quentin Tarantino,Ryan Gosling,1,0
2625,Movie 2625,2015,Action,12.06,40.74,151,7.1,85.0,248.4,Christopher Nolan,Margot Robbie,1,1
2626,Movie 2626,1980,Sci-Fi,21.26,46.15,77,5.6,,25.5,Greta Gerwig,Emma Stone,0,0
2627,Movie 2627,2023,Romance,10.69,37.54,124,6.3,57.0,17.5,James Cameron,Brad Pitt,2,0
2628,Movie 2628,1995,Action,33.58,408.83,134,7.3,71.0,386.3,James Cameron,Emma Stone,1,1
2629,Movie 2629,2021,Thriller,76.92,492.24,108,5.9,72.0,6.6,Alfonso Cuarón,Brad Pitt,0,0
2630,Movie 2630,1986,Comedy,73.31,100.96,142,7.4,58.0,157.8,Patty Jenkins,Jennifer Lawrence,2,0
2631,Movie 2631,2003,Sci-Fi,17.25,48.2,72,7.0,60.0,203.9,Steven Spielberg,Leonardo DiCaprio,1,1
2632,Movie 2632,2018,Drama,62.05,380.4,131,6.7,64.0,36.3,Steven Spielberg,Tom Cruise,1,0
2633,Movie 2633,2013,Horror,48.15,197.71,105,6.4,,380.3,Christopher Nolan,Margot Robbie,2,0
2634,Movie 2634,1987,Horror,5.83,16.99,152,7.2,70.0,76.6,Martin Scorsese,Brad Pitt,0,0
2635,Movie 2635,2014,Romance,6.65,11.38,177,6.3,,160.1,Quentin Tarantino,Scarlett Johansson,0,0
2636,Movie 2636,2013,Drama,29.41,257.85,129,6.6,,149.1,Patty Jenkins,Natalie Portman,1,0
2637,Movie 2637,1994,Comedy,30.15,151.5,145,7.0,58.0,169.8,Patty Jenkins,Margot Robbie,2,0
2638,Movie 2638,2012,Sci-Fi,13.73,75.6,120,5.6,46.0,21.9,Denis Villeneuve,Tom Cruise,2,2
2639,Movie 2639,2007,Romance,18.27,41.7,149,6.6,,37.2,Quentin Tarantino,Chris Evans,0,0
2640,Movie 2640,1999,Comedy,18.83,40.69,124,7.4,80.0,181.4,Greta Gerwig,Natalie Portman,5,0
2641,Movie 2641,1999,Animation,9.08,27.11,126,7.0,69.0,136.0,Ridley Scott,Emma Stone,3,0
2642,Movie 2642,2007,Action,54.87,124.63,112,7.7,87.0,8.4,Alfonso Cuarón,Brad Pitt,4,2
2643,Movie 2643,2017,Drama,24.77,160.02,152,6.9,81.0,97.5,Quentin Tarantino,Emma Stone,0,0
2644,Movie 2644,2012,Romance,9.91,12.21,70,6.2,63.0,95.4,Greta Gerwig,Jennifer Lawrence,2,1
2645,Movie 2645,2007,Romance,60.01,458.65,94,6.2,51.0,304.6,Alfonso Cuarón,Ryan Gosling,2,0
2646,Movie 2646,1993,Horror,20.02,103.99,117,6.0,,99.3,James Cameron,Leonardo DiCaprio,1,1
2647,Movie 2647,2019,Horror,22.81,53.91,166,7.5,,133.5,Ridley Scott,Margot Robbie,1,1
2648,Movie 2648,2005,Romance,17.53,19.37,122,6.9,58.0,38.9,James Cameron,Ryan Gosling,4,1
2649,Movie 2649,2007,Thriller,16.86,56.37,125,6.2,52.0,40.4,James Cameron,Jennifer Lawrence,1,0
2650,Movie 2650,2002,Drama,17.93,265.9,89,5.3,25.0,136.1,Alfonso Cuarón,Scarlett Johansson,2,1
2651,Movie 2651,1998,Action,5.0,27.42,69,5.7,60.0,34.8,Ridley Scott,Brad Pitt,0,0
2652,Movie 2652,2017,Sci-Fi,98.88,217.75,129,5.6,50.0,30.1,Greta Gerwig,Scarlett Johansson,2,0
2653,Movie 2653,1996,Drama,44.69,797.4,122,8.6,54.0,7.5,Alfonso Cuarón,Jennifer Lawrence,1,0
2654,Movie 2654,1990,Horror,20.06,79.55,126,5.8,52.0,106.6,Greta Gerwig,Ryan Gosling,0,0
2655,Movie 2655,2014,Drama,5.28,14.36,108,6.5,72.0,90.8,Denis Villeneuve,Tom Cruise,2,1
2656,Movie 2656,1981,Sci-Fi,143.1,565.88,136,7.5,52.0,109.7,Denis Villeneuve,Jennifer Lawrence,3,0
2657,Movie 2657,2006,Horror,32.96,128.94,158,6.5,63.0,1097.4,Greta Gerwig,Scarlett Johansson,0,0
2658,Movie 2658,1983,Comedy,47.07,221.73,93,6.9,75.0,626.5,Steven Spielberg,Tom Cruise,0,0
2659,Movie 2659,2022,Animation,32.99,72.05,104,6.8,60.0,149.5,Quentin Tarantino,Leonardo DiCaprio,1,0
2660,Movie 2660,1996,Sci-Fi,25.03,97.91,136,6.7,87.0,25.6,Ridley Scott,Emma Stone,1,0
2661,Movie 2661,1982,Romance,20.85,81.43,132,6.0,52.0,450.9,Greta Gerwig,Margot Robbie,0,0
2662,Movie 2662,1980,Action,28.05,86.15,91,5.3,,43.3,Greta Gerwig,Emma Stone,1,0
2663,Movie 2663,1984,Romance,49.64,210.41,121,5.5,50.0,36.8,Christopher Nolan,Scarlett Johansson,1,0
2664,Movie 2664,2001,Animation,34.01,133.99,138,6.3,,24.4,Steven Spielberg,Chris Evans,0,0
2665,Movie 2665,1994,Sci-Fi,28.11,23.74,128,6.4,,56.7,Denis Villeneuve,Scarlett Johansson,4,2
2666,Movie 2666,1987,Horror,9.99,50.44,107,7.2,47.0,66.5,Quentin Tarantino,Leonardo DiCaprio,2,0
2667,Movie 2667,2011,Drama,10.66,117.05,175,8.3,74.0,168.6,Quentin Tarantino,Chris Evans,2,1
2668,Movie 2668,2002,Romance,5.95,9.02,137,6.2,54.0,19.2,James Cameron,Margot Robbie,0,0
2669,Movie 2669,2001,Action,57.37,427.79,128,7.0,60.0,136.7,Martin Scorsese,Jennifer Lawrence,0,0
2670,Movie 2670,1982,Drama,20.81,137.12,126,5.8,61.0,127.6,Steven Spielberg,Margot Robbie,1,1
2671,Movie 2671,1998,Thriller,10.79,33.47,104,7.8,,69.2,Christopher Nolan,Jennifer Lawrence,3,2
2672,Movie 2672,2014,Action,9.5,19.54,109,8.3,87.0,1708.7,Ridley Scott,Natalie Portman,6,2
2673,Movie 2673,2004,Action,13.15,60.88,111,6.6,58.0,122.7,Denis Villeneuve,Brad Pitt,3,1
2674,Movie 2674,1996,Comedy,9.72,55.91,123,6.2,63.0,115.5,Quentin Tarantino,Margot Robbie,2,1
2675,Movie 2675,1984,Horror,10.41,32.61,119,7.5,65.0,1186.8,Quentin Tarantino,Natalie Portman,2,1
2676,Movie 2676,1997,Sci-Fi,22.14,14.72,140,8.3,73.0,163.4,Greta Gerwig,Jennifer Lawrence,3,2
2677,Movie 2677,2019,Horror,9.51,34.33,136,7.1,70.0,86.0,Greta Gerwig,Chris Evans,1,1
2678,Movie 2678,2002,Sci-Fi,53.59,71.99,117,8.7,87.0,20.9,Christopher Nolan,Leonardo DiCaprio,6,4
2679,Movie 2679,1980,Sci-Fi,24.42,59.08,107,7.1,68.0,12.4,Quentin Tarantino,Leonardo DiCaprio,2,0
2680,Movie 2680,2010,Drama,22.11,38.55,90,6.1,,82.7,Denis Villeneuve,Chris Evans,1,0
2681,Movie 2681,1984,Action,28.7,115.53,128,5.9,47.0,96.0,James Cameron,Chris Evans,0,0
2682,Movie 2682,2023,Thriller,22.81,43.52,71,6.1,41.0,195.0,Quentin Tarantino,Brad Pitt,0,0
2683,Movie 2683,1988,Thriller,32.33,423.15,104,6.9,51.0,475.4,Alfonso Cuarón,Ryan Gosling,3,1
2684,Movie 2684,2019,Sci-Fi,72.66,756.58,134,6.0,54.0,1331.4,Alfonso Cuarón,Leonardo DiCaprio,1,0
2685,Movie 2685,1993,Animation,20.25,66.79,162,8.0,92.0,93.2,James Cameron,Natalie Portman,3,1
2686,Movie 2686,1993,Thriller,33.77,141.01,128,7.5,67.0,62.3,Steven Spielberg,Chris Evans,3,1
2687,Movie 2687,2004,Sci-Fi,90.28,313.78,116,5.2,54.0,48.7,Christopher Nolan,Ryan Gosling,0,0
2688,Movie 2688,1993,Thriller,14.52,51.13,102,7.2,,39.3,Greta Gerwig,Margot Robbie,1,1
2689,Movie 2689,2016,Comedy,26.06,90.0,166,6.0,67.0,363.1,Steven Spielberg,Natalie Portman,1,0
2690,Movie 2690,2002,Horror,3.19,13.34,141,8.2,96.0,9.6,Quentin Tarantino,Leonardo DiCaprio,5,1
2691,Movie 2691,1998,Drama,30.47,71.36,112,7.2,84.0,145.1,Christopher Nolan,Scarlett Johansson,3,1
2692,Movie 2692,1987,Romance,44.82,105.96,117,7.1,57.0,527.5,Martin Scorsese,Scarlett Johansson,4,1
2693,Movie 2693,1989,Action,26.91,266.31,155,7.1,66.0,293.4,Denis Villeneuve,Chris Evans,0,0
2694,Movie 2694,1993,Sci-Fi,41.51,187.26,134,5.6,63.0,167.1,Martin Scorsese,Natalie Portman,0,0
2695,Movie 2695,2002,Romance,62.68,248.46,170,6.0,76.0,98.3,Steven Spielberg,Brad Pitt,0,0
2696,Movie 2696,2023,Action,68.44,214.61,65,7.3,59.0,158.5,Patty Jenkins,Margot Robbie,3,1
2697,Movie 2697,1993,Thriller,7.6,7.29,148,4.8,67.0,45.1,Patty Jenkins,Leonardo DiCaprio,0,0
2698,Movie 2698,2011,Animation,69.52,342.21,104,6.1,52.0,73.0,Ridley Scott,Natalie Portman,0,0
2699,Movie 2699,1989,Animation,15.04,51.0,87,5.9,46.0,154.3,Ridley Scott,Tom Cruise,0,0
2700,Movie 2700,1985,Romance,14.07,75.63,60,5.5,52.0,32.6,Denis Villeneuve,Leonardo DiCaprio,0,0
2701,Movie 2701,1994,Action,67.77,210.12,113,6.3,45.0,59.7,Christopher Nolan,Scarlett Johansson,1,0
2702,Movie 2702,2018,Action,6.87,129.25,142,8.1,100.0,46.8,Alfonso Cuarón,Leonardo DiCaprio,3,1
2703,Movie 2703,1999,Comedy,7.83,19.86,116,5.4,,230.7,James Cameron,Leonardo DiCaprio,1,0
2704,Movie 2704,2014,Romance,43.08,146.49,77,6.5,,66.5,Greta Gerwig,Margot Robbie,2,0
2705,Movie 2705,1999,Action,98.97,367.82,172,7.8,71.0,21.2,James Cameron,Ryan Gosling,1,1
2706,Movie 2706,2015,Sci-Fi,9.66,59.47,79,8.7,79.0,20.6,Patty Jenkins,Jennifer Lawrence,3,1
2707,Movie 2707,2010,Animation,56.61,162.3,104,6.2,59.0,58.1,Alfonso Cuarón,Natalie Portman,2,0
2708,Movie 2708,2021,Drama,1.62,8.65,143,7.3,79.0,230.1,Greta Gerwig,Jennifer Lawrence,0,0
2709,Movie 2709,1983,Animation,24.99,55.7,101,6.6,,78.5,Martin Scorsese,Ryan Gosling,2,1
2710,Movie 2710,2005,Thriller,20.7,62.11,131,5.2,44.0,86.5,Steven Spielberg,Margot Robbie,0,0
2711,Movie 2711,1983,Horror,33.09,70.42,91,7.7,78.0,126.6,James Cameron,Chris Evans,5,2
2712,Movie 2712,1995,Sci-Fi,17.28,30.19,118,8.8,,62.9,James Cameron,Brad Pitt,1,1
2713,Movie 2713,2008,Comedy,29.25,60.15,151,5.6,47.0,68.8,Ridley Scott,Leonardo DiCaprio,0,0
2714,Movie 2714,1988,Action,9.06,21.71,129,6.4,66.0,88.8,Patty Jenkins,Emma Stone,1,0
2715,Movie 2715,1995,Romance,12.67,233.8,144,5.7,66.0,456.9,Greta Gerwig,Scarlett Johansson,2,0
2716,Movie 2716,1984,Action,68.14,493.4,164,7.2,70.0,27.0,Christopher Nolan,Chris Evans,3,2
2717,Movie 2717,1990,Horror,53.56,91.6,137,6.1,77.0,529.7,Martin Scorsese,Scarlett Johansson,0,0
2718,Movie 2718,1985,Thriller,17.88,42.47,74,7.1,80.0,250.9,Ridley Scott,Natalie Portman,0,0
2719,Movie 2719,2018,Drama,6.54,19.45,126,7.6,66.0,327.4,Denis Villeneuve,Scarlett Johansson,2,1
2720,Movie 2720,1998,Horror,1.87,12.04,125,7.0,66.0,273.9,Denis Villeneuve,Chris Evans,3,2
2721,Movie 2721,1994,Action,270.97,784.19,154,8.2,63.0,95.0,Patty Jenkins,Ryan Gosling,4,1
2722,Movie 2722,2007,Animation,49.84,204.97,90,8.0,87.0,770.0,Alfonso Cuarón,Natalie Portman,6,3
2723,Movie 2723,2017,Sci-Fi,90.03,660.05,138,5.9,44.0,24.2,Christopher Nolan,Scarlett Johansson,2,0
2724,Movie 2724,1998,Comedy,25.42,113.54,146,6.3,64.0,441.9,Quentin Tarantino,Leonardo DiCaprio,1,0
2725,Movie 2725,2017,Action,53.01,363.82,129,5.7,51.0,176.7,Ridley Scott,Scarlett Johansson,1,0
2726,Movie 2726,2021,Animation,9.07,40.08,95,5.9,57.0,55.2,Alfonso Cuarón,Scarlett Johansson,3,1
2727,Movie 2727,1987,Romance,44.27,99.96,108,5.5,,10.4,Denis Villeneuve,Leonardo DiCaprio,0,0
2728,Movie 2728,1988,Sci-Fi,39.26,175.26,116,5.6,45.0,148.9,Steven Spielberg,Scarlett Johansson,0,0
2729,Movie 2729,2016,Romance,116.61,274.79,95,6.3,59.0,209.2,Quentin Tarantino,Ryan Gosling,0,0
2730,Movie 2730,1982,Thriller,107.28,220.46,114,6.5,71.0,3000.0,Ridley Scott,Emma Stone,1,1
2731,Movie 2731,2014,Romance,43.34,106.85,103,4.7,51.0,63.5,Steven Spielberg,Scarlett Johansson,0,0
2732,Movie 2732,2021,Romance,15.45,85.57,124,5.4,45.0,121.9,Steven Spielberg,Tom Cruise,0,0
2733,Movie 2733,1989,Action,17.21,46.12,117,7.4,50.0,84.7,Quentin Tarantino,Tom Cruise,1,0
2734,Movie 2734,2020,Thriller,68.87,346.16,91,8.3,89.0,58.0,Christopher Nolan,Margot Robbie,2,1
2735,Movie 2735,2015,Thriller,22.28,50.72,111,7.5,78.0,110.6,Ridley Scott,Chris Evans,2,0
2736,Movie 2736,1994,Horror,29.63,138.9,117,6.4,71.0,30.5,Steven Spielberg,Ryan Gosling,0,0
2737,Movie 2737,2005,Horror,2.85,16.63,139,6.7,39.0,40.7,Greta Gerwig,Tom Cruise,0,0
2738,Movie 2738,2013,Drama,16.03,46.32,126,7.9,75.0,296.3,Ridley Scott,Natalie Portman,1,1
2739,Movie 2739,1987,Action,14.18,118.27,119,5.1,,380.4,Quentin Tarantino,Ryan Gosling,0,0
2740,Movie 2740,1996,Comedy,37.74,25.27,92,6.4,63.0,162.2,Quentin Tarantino,Tom Cruise,0,0
2741,Movie 2741,1984,Drama,40.42,251.05,110,5.9,66.0,77.0,James Cameron,Brad Pitt,1,0
2742,Movie 2742,1995,Horror,41.12,28.41,95,7.0,,249.6,Patty Jenkins,Emma Stone,0,0
2743,Movie 2743,1999,Romance,31.66,92.75,141,5.9,51.0,156.5,Alfonso Cuarón,Emma Stone,0,0
2744,Movie 2744,2008,Comedy,181.72,883.35,107,6.7,72.0,19.2,Denis Villeneuve,Jennifer Lawrence,0,0
2745,Movie 2745,2023,Animation,63.52,538.07,117,7.8,80.0,835.9,Ridley Scott,Scarlett Johansson,0,0
2746,Movie 2746,2000,Animation,13.73,18.89,118,7.8,,47.9,Ridley Scott,Emma Stone,6,2
2747,Movie 2747,2010,Sci-Fi,81.69,80.98,148,7.9,62.0,141.5,Quentin Tarantino,Emma Stone,3,1
2748,Movie 2748,2018,Animation,38.92,145.83,97,6.3,49.0,111.8,Denis Villeneuve,Emma Stone,2,2
2749,Movie 2749,2008,Horror,48.01,144.83,93,8.1,97.0,27.8,Martin Scorsese,Margot Robbie,1,0
2750,Movie 2750,2021,Thriller,14.5,132.56,116,5.3,42.0,34.0,Christopher Nolan,Natalie Portman,2,0
2751,Movie 2751,2014,Comedy,30.05,96.95,78,5.5,42.0,275.4,Ridley Scott,Chris Evans,1,1
2752,Movie 2752,2010,Thriller,12.57,19.5,141,7.1,55.0,92.5,Greta Gerwig,Chris Evans,3,1
2753,Movie 2753,2001,Action,4.08,13.75,110,6.3,61.0,14.4,Ridley Scott,Scarlett Johansson,1,0
2754,Movie 2754,2002,Comedy,34.89,200.51,131,5.2,38.0,65.4,Alfonso Cuarón,Emma Stone,0,0
2755,Movie 2755,2020,Horror,19.74,44.35,124,3.6,13.0,16.8,Christopher Nolan,Emma Stone,0,0
2756,Movie 2756,2007,Drama,15.79,41.46,121,5.9,49.0,59.4,James Cameron,Leonardo DiCaprio,0,0
2757,Movie 2757,2017,Drama,4.41,16.13,137,7.4,78.0,104.6,James Cameron,Margot Robbie,0,0
2758,Movie 2758,2023,Comedy,89.76,261.14,110,5.4,45.0,71.7,Steven Spielberg,Jennifer Lawrence,0,0
2759,Movie 2759,2016,Action,65.52,142.25,107,5.4,65.0,125.5,James Cameron,Margot Robbie,0,0
2760,Movie 2760,1993,Thriller,60.6,94.89,148,6.2,62.0,52.8,Quentin Tarantino,Margot Robbie,0,0
2761,Movie 2761,2013,Action,104.32,550.79,122,4.2,17.0,176.7,Alfonso Cuarón,Natalie Portman,0,0
2762,Movie 2762,2010,Thriller,29.88,65.11,124,4.3,,46.2,Martin Scorsese,Jennifer Lawrence,0,0
2763,Movie 2763,2020,Romance,6.5,16.79,145,6.7,48.0,23.9,Martin Scorsese,Margot Robbie,2,0
2764,Movie 2764,2017,Sci-Fi,177.67,881.27,112,6.2,65.0,107.3,Greta Gerwig,Brad Pitt,0,0
2765,Movie 2765,2005,Sci-Fi,17.35,34.49,93,7.2,52.0,26.6,Denis Villeneuve,Leonardo DiCaprio,3,1
2766,Movie 2766,2010,Animation,23.55,65.71,114,8.0,100.0,40.0,Quentin Tarantino,Chris Evans,0,0
2767,Movie 2767,1982,Action,68.03,69.4,82,6.4,82.0,34.1,Patty Jenkins,Margot Robbie,1,1
2768,Movie 2768,2011,Comedy,20.64,42.03,141,7.5,49.0,152.9,Alfonso Cuarón,Emma Stone,2,0
2769,Movie 2769,1986,Action,15.7,197.86,104,6.0,61.0,135.4,Greta Gerwig,Margot Robbie,2,1
2770,Movie 2770,1982,Sci-Fi,78.48,247.72,123,6.7,,123.0,Ridley Scott,Tom Cruise,3,1
2771,Movie 2771,2019,Romance,4.26,14.06,136,6.8,,56.7,Patty Jenkins,Leonardo DiCaprio,4,1
2772,Movie 2772,2020,Animation,56.49,323.12,122,6.9,69.0,14.4,Steven Spielberg,Ryan Gosling,6,2
2773,Movie 2773,2014,Horror,15.41,44.66,138,7.4,58.0,62.1,Patty Jenkins,Tom Cruise,3,2
2774,Movie 2774,1980,Horror,7.39,26.45,124,4.7,36.0,672.9,Patty Jenkins,Margot Robbie,0,0
2775,Movie 2775,2006,Drama,7.57,15.55,127,9.3,89.0,443.3,Christopher Nolan,Leonardo DiCaprio,7,2
2776,Movie 2776,2012,Drama,84.16,848.56,165,5.8,71.0,74.4,Patty Jenkins,Ryan Gosling,0,0
2777,Movie 2777,2015,Thriller,7.07,29.21,112,5.2,55.0,6.6,Christopher Nolan,Ryan Gosling,0,0
2778,Movie 2778,2020,Action,98.52,332.7,130,8.1,79.0,56.7,Patty Jenkins,Ryan Gosling,1,0
2779,Movie 2779,2004,Action,47.05,219.28,162,6.9,63.0,33.4,Alfonso Cuarón,Natalie Portman,2,2
2780,Movie 2780,2002,Horror,14.69,52.49,96,6.8,78.0,81.9,Alfonso Cuarón,Leonardo DiCaprio,2,1
2781,Movie 2781,1988,Drama,84.21,837.48,103,5.5,26.0,53.4,Ridley Scott,Ryan Gosling,0,0
2782,Movie 2782,2004,Romance,27.22,150.39,109,7.7,83.0,119.5,Martin Scorsese,Leonardo DiCaprio,4,2
2783,Movie 2783,1982,Sci-Fi,22.8,36.68,124,6.4,63.0,267.7,Martin Scorsese,Margot Robbie,0,0
2784,Movie 2784,2008,Action,33.1,116.34,154,9.0,74.0,105.9,Denis Villeneuve,Jennifer Lawrence,2,2
2785,Movie 2785,1990,Horror,14.58,37.93,99,6.7,68.0,34.2,Denis Villeneuve,Chris Evans,3,1
2786,Movie 2786,2004,Sci-Fi,122.11,430.79,120,4.9,42.0,141.9,Greta Gerwig,Margot Robbie,0,0
2787,Movie 2787,2007,Romance,21.6,113.27,151,7.3,70.0,135.4,Greta Gerwig,Tom Cruise,4,2
2788,Movie 2788,1992,Drama,46.84,92.65,143,7.4,78.0,131.3,Steven Spielberg,Tom Cruise,5,2
2789,Movie 2789,2022,Drama,32.93,300.22,107,6.8,,1476.1,Steven Spielberg,Leonardo DiCaprio,2,1
2790,Movie 2790,2009,Thriller,37.12,616.79,115,5.1,,38.9,Quentin Tarantino,Margot Robbie,0,0
2791,Movie 2791,2003,Sci-Fi,19.31,32.0,151,5.8,75.0,260.4,Greta Gerwig,Leonardo DiCaprio,3,2
2792,Movie 2792,1992,Romance,9.42,12.22,161,7.1,81.0,66.5,Greta Gerwig,Scarlett Johansson,1,0
2793,Movie 2793,2004,Sci-Fi,136.51,630.18,143,7.2,,184.6,Alfonso Cuarón,Natalie Portman,2,0
2794,Movie 2794,2010,Sci-Fi,121.54,421.86,151,5.7,60.0,51.3,Greta Gerwig,Brad Pitt,0,0
2795,Movie 2795,1985,Action,4.61,10.76,201,6.7,76.0,36.1,Greta Gerwig,Brad Pitt,1,0
2796,Movie 2796,1994,Thriller,14.92,40.53,104,4.8,37.0,56.4,Quentin Tarantino,Emma Stone,1,1
2797,Movie 2797,2016,Animation,66.34,142.45,184,7.8,,60.7,James Cameron,Ryan Gosling,3,0
2798,Movie 2798,2015,Romance,19.2,141.01,133,6.7,70.0,46.7,Martin Scorsese,Brad Pitt,2,0
2799,Movie 2799,1989,Animation,28.85,118.35,125,6.9,58.0,161.1,Martin Scorsese,Leonardo DiCaprio,2,1
2800,Movie 2800,1991,Comedy,40.88,360.17,156,5.6,66.0,118.0,Ridley Scott,Natalie Portman,1,1
2801,Movie 2801,1997,Comedy,26.52,176.08,136,6.7,69.0,59.3,Steven Spielberg,Brad Pitt,2,2
2802,Movie 2802,2006,Action,20.41,49.41,112,6.9,93.0,343.7,Martin Scorsese,Jennifer Lawrence,0,0
2803,Movie 2803,1996,Drama,175.87,2038.19,148,8.2,81.0,38.5,Christopher Nolan,Natalie Portman,1,1
2804,Movie 2804,1997,Sci-Fi,10.48,16.09,92,6.9,93.0,163.5,Steven Spielberg,Leonardo DiCaprio,2,1
2805,Movie 2805,2015,Action,7.36,32.31,159,7.5,93.0,565.1,Martin Scorsese,Leonardo DiCaprio,0,0
2806,Movie 2806,1990,Horror,29.25,92.74,138,6.6,71.0,595.3,Martin Scorsese,Chris Evans,1,0
2807,Movie 2807,2019,Comedy,186.82,2528.62,120,6.5,84.0,30.1,Greta Gerwig,Margot Robbie,1,0
2808,Movie 2808,1999,Drama,5.94,8.62,70,5.7,49.0,219.0,Quentin Tarantino,Leonardo DiCaprio,0,0
2809,Movie 2809,2011,Horror,53.92,128.82,112,7.0,51.0,27.2,Denis Villeneuve,Margot Robbie,0,0
2810,Movie 2810,1980,Action,61.21,835.2,67,7.0,54.0,278.0,Steven Spielberg,Scarlett Johansson,2,0
2811,Movie 2811,1990,Action,8.87,32.41,97,5.3,54.0,46.1,James Cameron,Scarlett Johansson,1,1
2812,Movie 2812,2016,Action,263.29,600.43,103,7.0,60.0,641.0,Denis Villeneuve,Emma Stone,5,4
2813,Movie 2813,1989,Romance,31.35,71.51,127,5.6,47.0,115.8,Martin Scorsese,Leonardo DiCaprio,1,0
2814,Movie 2814,1998,Comedy,44.44,104.47,108,6.0,65.0,16.6,Denis Villeneuve,Ryan Gosling,0,0
